Src,Dst,Time
278,519,1093359699
546,370,1093360154
2,1633,1093361216
1410,1467,1093368609
469,1589,1093370505
374,661,1093372639
1589,469,1093372806
469,1589,1093373031
1426,469,1093373274
677,522,1093377948
98,1473,1093379230
1473,98,1093379508
1527,649,1093380986
1527,23,1093382357
23,1527,1093382602
1257,98,1093385255
469,1426,1093387861
1179,597,1093392955
712,1170,1093396651
1170,712,1093397752
1589,469,1093397875
543,1409,1093397987
98,1257,1093400495
98,1473,1093400512
628,529,1093403121
1365,1350,1093404697
1175,1457,1093405163
1460,1031,1093406368
404,902,1093406991
237,1611,1093407532
332,489,1093407907
1442,1410,1093411431
388,1229,1093411631
1442,1445,1093412172
1565,98,1093414510
1611,1565,1093414939
1565,1611,1093414955
1611,1565,1093415125
565,1536,1093416005
1611,203,1093416370
1589,1357,1093416795
1410,1442,1093417229
38,1170,1093434859
1550,2,1093435996
168,2,1093436115
168,61,1093436570
168,2,1093436634
2,168,1093436651
1550,2,1093436653
168,61,1093436674
168,61,1093436824
61,168,1093436922
168,61,1093437027
61,168,1093437226
61,168,1093437547
1589,469,1093446201
469,1589,1093451876
1280,468,1093457808
1445,1442,1093461276
57,461,1093470402
11,1200,1093470939
11,1229,1093470980
88,1473,1093471693
88,163,1093472160
88,522,1093472501
1200,11,1093473995
61,649,1093476168
98,1473,1093480182
1473,98,1093481407
1635,489,1093483870
98,1473,1093484542
1473,98,1093484695
1229,388,1093485141
1589,469,1093485916
98,1473,1093486354
388,1229,1093486493
98,1473,1093488605
98,1473,1093488851
1473,98,1093488894
1473,98,1093489035
1473,98,1093489511
1036,98,1093489650
1036,98,1093490618
98,1036,1093490723
1473,98,1093490800
426,1473,1093490802
1473,98,1093490846
426,1473,1093490847
426,1473,1093490857
1473,426,1093490879
426,1473,1093490895
1473,426,1093490974
1473,426,1093490985
98,1473,1093491013
1473,98,1093491024
426,1036,1093491028
98,1473,1093491129
426,1473,1093491324
98,1473,1093491409
1473,98,1093491476
1473,98,1093491687
98,1473,1093492678
522,677,1093495587
489,1635,1093498694
1628,1627,1093498986
1594,1171,1093501260
206,500,1093502826
889,1513,1093505018
500,206,1093509274
500,1611,1093509333
500,206,1093509390
1349,786,1093514167
1589,469,1093532244
206,500,1093543569
332,489,1093543758
332,489,1093543937
1589,469,1093544485
1473,959,1093547708
11,1200,1093550697
1200,11,1093556470
1200,1410,1093556523
500,206,1093556660
206,500,1093561657
249,628,1093563291
1513,1445,1093564836
1635,1636,1093565522
224,133,1093565710
1350,1621,1093568182
469,1589,1093569393
225,661,1093570240
1473,98,1093572326
1589,1473,1093572551
98,1473,1093572560
1473,1589,1093573489
98,1473,1093574085
1589,1473,1093574278
98,1473,1093574840
1473,1589,1093576025
370,546,1093576979
98,1473,1093578602
332,1622,1093579353
1360,274,1093579379
1229,388,1093579604
98,522,1093579964
1513,889,1093580204
98,522,1093582705
1442,1410,1093582866
1594,1171,1093586950
461,57,1093587224
388,1229,1093590070
944,1554,1093591909
396,944,1093592565
944,396,1093592594
1067,750,1093626071
1410,1442,1093626765
1410,1200,1093627054
1410,522,1093628276
1410,1473,1093628947
1473,1410,1093634472
274,1360,1093639327
1614,1230,1093639527
1319,483,1093640823
1410,1473,1093647022
1589,469,1093647741
57,461,1093648463
786,1360,1093650639
1246,1462,1093652393
318,1460,1093656718
648,664,1093658654
1200,1230,1093659075
98,1474,1093659698
1589,469,1093668565
1589,1473,1093668656
1201,426,1093670526
469,1589,1093671126
1513,889,1093674464
1589,469,1093675609
11,1229,1093677040
11,1200,1093677076
11,134,1093678491
1230,1614,1093685852
1067,966,1093687567
786,1170,1093709443
1589,469,1093710949
461,57,1093714164
1200,1410,1093714594
1204,1410,1093715659
1204,469,1093715692
488,28,1093716342
488,170,1093716365
488,132,1093716401
488,1052,1093716432
488,1637,1093716510
488,82,1093716642
488,1632,1093716654
488,1638,1093716723
488,14,1093716761
488,1264,1093716773
488,1081,1093716791
488,1639,1093716803
488,40,1093717000
488,160,1093717052
488,391,1093717155
488,1640,1093717186
488,1641,1093717298
488,742,1093717328
488,1040,1093717360
488,1430,1093717414
488,958,1093717428
488,753,1093717498
488,1642,1093717545
488,113,1093717567
488,1452,1093717578
488,1643,1093717600
488,1644,1093717610
488,1229,1093717646
949,488,1093718367
1636,488,1093725859
11,1634,1093729417
1198,522,1093732593
489,332,1093736267
1462,1246,1093741031
1319,483,1093745445
1200,1271,1093746331
1488,1468,1093747779
1246,1462,1093748794
88,585,1093750090
1634,88,1093753514
11,1634,1093753918
88,1634,1093755161
1617,635,1093755744
1617,1349,1093756032
1617,1349,1093756662
1601,98,1093757095
98,1617,1093757285
1617,98,1093757316
1601,98,1093757402
1527,1617,1093757410
98,1601,1093757442
1617,1527,1093757494
1617,1601,1093757710
1617,98,1093757733
1617,98,1093758134
98,1617,1093758220
1617,98,1093758692
469,1589,1093760238
1527,23,1093762733
142,786,1093763110
786,142,1093763267
1620,1198,1093764630
1170,786,1093765174
1513,1488,1093766099
1517,1410,1093806416
1611,1517,1093806488
1517,1611,1093806609
88,1286,1093808965
509,1139,1093813669
750,1067,1093817724
1634,11,1093824320
1139,509,1093830795
181,367,1093834537
522,98,1093840655
1495,670,1093843618
11,1634,1093848243
11,28,1093848473
11,372,1093848685
1410,46,1093849546
1198,522,1093849814
488,1218,1093852045
750,1067,1093854608
1517,28,1093878733
1634,11,1093880894
372,11,1093885293
372,11,1093885403
1410,1517,1093890218
786,1360,1093890865
23,579,1093893030
750,1067,1093896699
1589,469,1093896996
712,1170,1093899156
461,57,1093904524
28,1286,1093906604
1408,228,1093907731
1170,712,1093908616
372,11,1093914485
1473,98,1093915021
1473,98,1093915254
98,1473,1093915323
1550,522,1093916102
98,1473,1093916804
163,1636,1093917340
98,1473,1093917424
1473,98,1093917789
98,1473,1093918129
1473,98,1093918174
98,1473,1093918284
1473,98,1093918339
98,1473,1093918511
98,1473,1093918713
1473,98,1093918856
805,11,1093919240
11,372,1093919288
805,11,1093919295
11,805,1093919318
372,11,1093919334
805,11,1093919407
11,805,1093919418
805,11,1093919444
1473,98,1093919470
98,1473,1093919645
1473,98,1093919666
11,805,1093919716
11,805,1093920269
1473,98,1093920309
372,11,1093920338
98,1473,1093920375
11,1473,1093920517
1473,11,1093920532
1473,11,1093920757
11,1473,1093920773
1473,11,1093920823
11,805,1093920892
805,11,1093920970
1473,98,1093921352
1473,372,1093921709
372,1473,1093921729
372,1473,1093921753
372,1473,1093921929
372,1473,1093922050
372,1473,1093922301
372,1473,1093923068
372,1473,1093923236
1473,372,1093923364
372,1473,1093923530
372,1473,1093923543
98,1473,1093923759
1473,372,1093923802
372,1473,1093923936
1473,98,1093923968
1360,786,1093924893
1411,1218,1093932919
1411,1422,1093932942
727,1576,1093939217
98,854,1093959136
1202,1232,1093973923
522,1198,1093979078
1617,426,1093980314
426,1617,1093983499
98,522,1093987013
1246,1462,1093987915
751,163,1093988960
37,164,1093992061
37,164,1093992076
37,164,1093992086
1550,462,1093995271
1139,509,1094002086
1611,1139,1094002314
1550,576,1094005524
163,751,1094007215
1462,1246,1094010728
890,1488,1094015281
11,805,1094021853
57,461,1094023760
1445,1616,1094025789
1409,426,1094026636
1624,1623,1094028160
469,1589,1094028424
274,890,1094032447
1067,402,1094054532
1422,1411,1094055178
1131,782,1094055234
388,1518,1094062229
483,1645,1094065729
181,367,1094066650
509,1139,1094068098
1409,426,1094069184
404,902,1094073640
1319,45,1094080846
1473,426,1094085882
426,1473,1094086689
1473,426,1094087660
1473,1281,1094091063
1281,1473,1094091100
1473,1281,1094091404
1410,379,1094091808
1281,1473,1094092377
1031,1584,1094093723
45,1605,1094098226
782,1131,1094098781
1409,426,1094099436
426,1409,1094100101
426,1005,1094101248
1139,509,1094101733
1611,379,1094102130
388,1229,1094102426
1473,426,1094102527
57,461,1094103076
627,388,1094111044
188,134,1094115336
488,310,1094135367
1031,28,1094144313
522,1198,1094145556
522,1410,1094145930
959,1473,1094147485
98,1031,1094149939
1646,404,1094154056
1612,2,1094161610
1067,402,1094162543
1633,37,1094163679
1633,266,1094163814
1633,28,1094163917
1473,1475,1094164638
1473,1542,1094165621
1473,11,1094165691
1473,1542,1094165878
750,1067,1094168469
944,475,1094169664
1611,627,1094174981
1611,1473,1094175021
28,1633,1094182196
1633,28,1094182559
11,1646,1094184108
576,1410,1094184262
805,11,1094184306
576,404,1094185502
1611,1126,1094186211
1357,1589,1094187556
627,28,1094188225
627,1611,1094188263
469,1589,1094189537
404,576,1094190508
1259,1589,1094190656
1259,1350,1094190678
670,1473,1094190911
1589,469,1094191095
11,805,1094192502
1113,1230,1094193112
28,1646,1094227238
469,1589,1094238931
1319,45,1094241794
1473,88,1094243979
88,1473,1094245589
61,28,1094246831
1589,469,1094254105
1412,28,1094261351
28,1412,1094263875
88,1473,1094274890
254,1529,1094275652
1218,1565,1094277090
1411,1218,1094278279
88,1473,1094287041
1612,2,1094287288
1412,28,1094288122
0,2,1094315949
1612,2,1094316052
414,1410,1094318963
372,627,1094324845
1031,28,1094328142
1031,98,1094328214
1031,426,1094328423
1280,372,1094331436
372,1280,1094331656
426,1031,1094332270
712,1170,1094333819
1286,88,1094342347
1126,1611,1094352753
1612,2,1094358021
1319,45,1094365202
372,931,1094366367
1170,1286,1094371759
1473,88,1094374344
1473,959,1094374374
1404,1317,1094403357
404,576,1094416771
1031,98,1094417463
1410,414,1094417574
1203,1560,1094443288
310,488,1094443796
88,1473,1094447605
372,1518,1094448174
1611,1560,1094450043
1412,1614,1094450521
372,1473,1094451577
1126,1611,1094456103
1622,88,1094458006
1447,627,1094460494
1286,627,1094481709
1491,372,1094495558
1491,426,1094495945
228,944,1094503252
372,1491,1094506644
1611,1126,1094508918
1089,368,1094509393
1473,372,1094509982
28,1031,1094517231
944,228,1094528030
426,1036,1094535147
1068,1146,1094536335
98,1031,1094536639
890,1488,1094540266
1170,1614,1094540945
98,1473,1094541982
1426,1388,1094542095
1388,1426,1094542191
1126,1611,1094542965
519,278,1094560911
576,1550,1094568754
576,404,1094568979
1286,332,1094569491
404,576,1094582873
88,522,1094585328
1473,88,1094588929
1589,1259,1094590621
1611,1126,1094596815
32,1617,1094597769
469,1589,1094598512
372,1491,1094598565
649,1611,1094598600
1031,1122,1094600655
1646,28,1094603937
11,1473,1094604120
1473,11,1094604268
1646,1410,1094604552
11,1473,1094605187
372,1491,1094605294
1589,469,1094605643
98,1646,1094610955
1560,1203,1094612816
1200,11,1094613702
98,1473,1094614009
1473,88,1094614633
88,1473,1094615104
1634,88,1094616341
1473,88,1094616570
98,1646,1094618868
98,1646,1094619926
426,1036,1094622795
61,1517,1094622935
1609,372,1094624628
418,396,1094624907
372,1609,1094624925
992,23,1094625203
372,418,1094625247
372,83,1094625918
1388,661,1094628217
1126,1611,1094630991
992,902,1094636944
661,1388,1094639828
1410,1646,1094658074
1617,426,1094669297
786,1036,1094671553
1491,372,1094676923
1036,426,1094679006
649,600,1094680390
61,1286,1094685134
61,1286,1094685616
600,649,1094687254
1286,61,1094687270
372,1491,1094689321
1586,1646,1094691199
1005,426,1094694164
1609,372,1094695789
565,1536,1094696986
1518,171,1094700178
1518,171,1094700549
902,992,1094702744
902,904,1094703006
1611,1126,1094705712
1611,1646,1094705754
1289,237,1094706889
1646,1611,1094707183
1126,1611,1094708308
1141,122,1094708324
1617,28,1094709761
372,1609,1094712970
600,649,1094714124
28,1617,1094715682
61,28,1094716074
45,1319,1094721303
1388,661,1094722060
0,288,1094737957
649,600,1094745527
1589,1473,1094754125
1473,1589,1094755350
1589,1473,1094759245
522,1410,1094771282
1473,1589,1094779633
1473,1589,1094780193
1589,1473,1094780249
123,0,1094781035
372,1473,1094782024
1473,1589,1094782110
1589,1473,1094782290
1589,1473,1094782689
1473,1589,1094783908
372,1473,1094784384
1473,372,1094784525
28,1617,1094785192
1410,1200,1094789094
1426,1388,1094797164
1350,1259,1094802902
1589,1517,1094837443
23,318,1094841013
123,0,1094841489
288,0,1094843744
1473,519,1094853606
902,992,1094854930
1591,1491,1094860953
0,288,1094863344
522,519,1094867021
522,318,1094867445
1589,1647,1094868715
782,1648,1094871129
1517,1589,1094872786
959,1473,1094878928
1491,1591,1094884577
372,1491,1094885829
426,1036,1094917430
750,1067,1094925474
579,23,1094930666
1649,1276,1094934901
1649,349,1094935334
1649,649,1094936278
1649,372,1094936677
1649,1226,1094936787
1649,651,1094937183
1478,1589,1094937482
372,1649,1094938743
1649,372,1094938932
1649,372,1094939248
372,1649,1094939366
88,1473,1094939655
88,1473,1094939724
519,1473,1094946246
136,751,1094947736
519,522,1094948105
1200,1317,1094954087
1200,1218,1094954160
469,1589,1094957011
651,1649,1094960683
372,1649,1094960924
1591,1491,1094962565
1591,1491,1094962710
1591,1491,1094963018
1585,522,1094979134
1517,61,1094982450
1036,426,1095001181
0,288,1095008066
1475,0,1095013915
1475,288,1095015281
288,1475,1095015345
519,1473,1095015470
288,1475,1095015486
288,1475,1095015857
1473,519,1095017899
181,1429,1095018332
1475,288,1095020331
61,1517,1095028346
317,1473,1095028644
368,1089,1095031420
1473,968,1095033842
1473,751,1095033910
968,1473,1095034147
137,2,1095035168
1609,701,1095035465
1517,61,1095036799
1473,98,1095037295
2,137,1095039246
1491,1591,1095041792
1473,1635,1095042293
1473,88,1095042914
1589,1609,1095043003
88,1473,1095043197
1589,1517,1095043338
522,1585,1095043391
522,519,1095043746
1172,1410,1095044175
0,1475,1095045556
23,38,1095046345
23,579,1095046363
1473,1635,1095048192
1626,40,1095048514
1649,498,1095048983
402,1538,1095051648
137,2,1095053349
40,0,1095053966
0,40,1095054808
580,770,1095056043
580,1494,1095056144
28,1651,1095056497
1649,372,1095057465
0,40,1095058298
1317,1200,1095059689
98,1473,1095064285
2,1496,1095064723
1585,522,1095069194
498,1649,1095084638
1589,402,1095086572
1031,1226,1095088355
955,123,1095092778
1589,1609,1095094573
1410,46,1095096802
1410,101,1095097972
1517,1410,1095098134
8,1148,1095103205
8,1148,1095103209
8,1652,1095103576
8,1652,1095103578
1473,372,1095106876
522,404,1095107198
1585,522,1095109761
1410,1484,1095110598
519,522,1095111069
469,1589,1095111999
1538,402,1095115568
968,393,1095117533
1585,522,1095117702
610,23,1095119066
1589,469,1095120687
1619,28,1095121415
1652,8,1095124388
1473,372,1095125290
1652,1538,1095126052
1652,1538,1095126483
1538,1652,1095126593
1652,1538,1095126840
1538,1652,1095127446
469,1589,1095127571
1473,372,1095128072
372,1473,1095128267
372,1473,1095128327
1473,372,1095128390
1473,372,1095128690
1473,372,1095128706
1289,782,1095129414
1473,322,1095130275
1473,372,1095130301
372,1473,1095130426
1473,968,1095131441
372,1473,1095131978
1473,372,1095132159
1473,1538,1095132227
1491,1468,1095133022
1538,402,1095133587
444,317,1095133712
1404,279,1095138395
1589,469,1095139107
0,1200,1095139564
635,1652,1095140138
1617,28,1095142095
1317,1200,1095143289
1429,1589,1095143974
88,649,1095144929
1609,1589,1095145000
1122,1031,1095147883
522,519,1095174636
372,1473,1095174888
23,579,1095177504
1609,1589,1095179436
372,1609,1095179736
1609,372,1095181110
1589,1609,1095181269
1410,895,1095185186
1200,1317,1095185413
1200,0,1095185501
1652,635,1095188173
519,522,1095189524
1473,372,1095191515
498,1611,1095195516
131,519,1095196468
750,1067,1095197330
23,38,1095201159
1067,750,1095201457
88,522,1095202518
522,88,1095203310
1181,1649,1095205830
1611,224,1095206687
1609,1589,1095208748
1172,1410,1095209279
469,1589,1095209365
438,469,1095209570
438,163,1095210210
1611,1496,1095210862
1429,459,1095211296
1473,751,1095213176
1473,988,1095213252
1023,1572,1095216540
1388,649,1095218918
661,1611,1095219915
635,1652,1095221378
649,88,1095221647
402,1538,1095223776
469,1589,1095226440
1649,1181,1095229584
372,418,1095229957
1059,985,1095230705
1317,1200,1095234107
1131,372,1095266725
782,1289,1095268165
610,23,1095271379
753,488,1095276178
1317,1200,1095276268
1317,1404,1095276400
1068,1473,1095281712
1068,1473,1095282157
1473,1068,1095282277
1589,1473,1095282443
1473,1068,1095282579
1589,1473,1095283047
1200,1317,1095290431
1200,1317,1095290475
475,1652,1095292435
1652,475,1095292545
475,292,1095294722
1473,1475,1095296536
902,992,1095298452
1068,1473,1095298900
1068,1473,1095300048
1473,88,1095300575
1068,1473,1095300708
1473,968,1095301543
1473,1068,1095302041
1473,1068,1095302419
443,98,1095302457
1473,1068,1095303031
1473,1068,1095304940
1068,1473,1095305317
1635,1473,1095305687
1473,1068,1095305700
1473,1635,1095305827
8,1491,1095307589
1360,786,1095309007
1458,1285,1095309947
1458,1224,1095311246
1491,8,1095312073
1458,105,1095312086
1609,372,1095313988
1609,1589,1095314026
11,1646,1095314197
372,1609,1095314222
8,1491,1095314270
1609,1458,1095315694
1609,372,1095315720
372,1609,1095316101
1458,1517,1095316498
1317,1200,1095316520
1649,1652,1095317832
438,1609,1095319919
438,469,1095319964
1491,8,1095322203
1289,1496,1095324514
1609,1458,1095349765
1609,372,1095349806
1609,438,1095349926
610,1429,1095352588
610,23,1095352822
1609,372,1095356546
919,1175,1095361685
426,1473,1095363324
459,1429,1095371560
88,1333,1095371851
88,1652,1095371913
1333,88,1095371953
88,1286,1095372230
88,1333,1095372327
459,1429,1095372389
1333,88,1095372454
1408,1538,1095376167
1408,1561,1095376223
1202,1232,1095377070
426,98,1095378611
469,1589,1095379422
1589,469,1095381543
1080,438,1095381695
1080,8,1095381763
1609,372,1095381831
489,1635,1095385894
1473,610,1095386803
610,1473,1095386833
1635,489,1095389685
1113,1653,1095389872
1473,372,1095391057
372,1473,1095392042
1609,1589,1095392058
1609,372,1095392089
88,649,1095392532
372,1473,1095394264
372,1473,1095394315
98,426,1095394652
762,452,1095397305
1131,627,1095399308
1296,425,1095401820
1296,889,1095402378
1172,1410,1095405850
1126,1611,1095407168
452,762,1095420316
23,610,1095436939
1609,1589,1095440421
1589,1609,1095443183
